user_id,device,country,subscription_type,module,video_length,completed,time_spent,signup_date
48,desktop,DE,free,advanced,17.30189211299517,0,7.946667464544634,2024-05-31
49,mobile,US,paid,basics,20.987878826072727,1,23.46209681108282,2024-05-28
50,desktop,BR,free,advanced,13.500272101095419,0,2.7460584880288055,2024-05-08
51,mobile,BR,free,advanced,16.707457200305626,0,9.687700739511342,2024-05-10
52,mobile,DE,paid,advanced,7.544834198951052,0,3.361804616435356,2024-05-23
53,desktop,US,free,basics,8.548514493715686,1,10.235395152270552,2024-04-29
54,mobile,BR,trial,advanced,24.32353585494904,1,19.792601214414365,2024-04-27
55,mobile,BR,trial,intermediate,17.83770972110559,0,10.445805555233644,2024-05-19
56,mobile,BR,trial,intermediate,19.51854787545959,0,8.710044358962348,2024-04-23
57,mobile,DE,free,basics,12.055299117028985,0,3.236983002059757,2024-06-26
58,desktop,US,free,advanced,14.681159495694821,0,7.356459069927557,2024-03-07
59,mobile,DE,free,intro,2.0,1,1.6088224344649662,2024-04-22
60,desktop,US,free,intermediate,15.16052422615851,0,6.2211275470583915,2024-02-20
61,desktop,UK,free,basics,14.32344875028349,0,4.248517782594388,2024-02-28
62,desktop,US,free,advanced,5.905743267812859,0,1.5380534792757172,2024-04-24
63,mobile,US,free,intro,7.799660230785958,0,2.369929969946926,2024-05-12
64,mobile,DE,trial,intro,18.33166084175214,0,5.085750850682291,2024-03-06
65,mobile,US,trial,advanced,19.963405168470644,0,8.607915691341393,2024-03-03
66,mobile,US,free,intro,4.777775878568619,0,1.0061994636238736,2024-05-28
67,desktop,IN,trial,basics,14.227790617154396,0,4.246554362032723,2024-01-31
68,desktop,BR,paid,intro,14.683328612089241,1,15.337862070778327,2024-02-02
69,desktop,IN,free,intermediate,6.623960441970393,1,5.70305144830188,2024-05-09
70,mobile,DE,free,intermediate,8.227834564411745,0,1.8725385986988294,2024-01-10
71,desktop,DE,free,intermediate,14.538296454297349,0,7.544348125226052,2024-04-19
72,mobile,US,free,advanced,11.269540727533562,0,2.8556990845347565,2024-02-19
73,mobile,DE,trial,basics,9.315163191033879,1,8.376475151636713,2024-03-17
74,mobile,IN,free,intro,11.461217161971774,1,9.859327417405593,2024-04-14
75,desktop,DE,free,intermediate,5.128188931695073,0,1.7253521643855159,2024-02-26
76,mobile,DE,free,basics,18.2851671364717,0,8.38198971123383,2024-03-28
77,mobile,US,free,intermediate,12.568339311153249,0,6.377149637990561,2024-06-07
78,mobile,US,free,basics,12.149259491262699,0,3.9160765200243244,2024-04-19
79,mobile,DE,paid,advanced,13.707908622566823,0,7.3594068497311635,2024-06-03
80,mobile,US,paid,advanced,17.48463507938644,0,8.908744991221534,2024-01-08
81,mobile,US,trial,advanced,6.637214310698943,1,7.474211743215433,2024-01-25
82,mobile,BR,trial,intermediate,7.480715378633569,0,2.6224467074463216,2024-03-04
83,mobile,UK,trial,intro,17.672783000488995,0,8.086366459232382,2024-03-13
84,desktop,US,paid,basics,16.300488156419,1,14.586738285059814,2024-03-19
85,desktop,UK,free,advanced,22.283581099215535,0,6.665723292621433,2024-03-15
86,mobile,US,free,intermediate,8.556123575901834,1,9.075080834644355,2024-06-15
87,mobile,BR,trial,advanced,27.934530006376512,0,12.07678004662429,2024-05-29
88,desktop,IN,free,intermediate,7.395241158766168,0,3.193178215141872,2024-05-12
89,desktop,US,trial,intermediate,15.696698151437143,1,15.557257914416123,2024-05-22
90,desktop,UK,trial,advanced,17.776301463851233,1,18.181127575351923,2024-02-11
91,desktop,US,paid,advanced,15.971323990088258,1,14.18185475069161,2024-03-21
92,desktop,UK,free,intro,9.497495574815396,1,9.84185806369938,2024-01-06
93,mobile,IN,free,advanced,18.914471186168477,0,4.377753389719457,2024-01-17
94,desktop,IN,paid,intermediate,12.061288953408791,1,10.609620377829438,2024-04-15
95,mobile,US,paid,advanced,13.166015357405763,0,2.955547046241673,2024-03-22
96,mobile,BR,trial,intermediate,10.967793248612129,1,8.966819707741127,2024-04-12
97,desktop,BR,paid,intro,11.735579064498426,0,4.450800667261844,2024-05-25
98,desktop,IN,free,intro,18.29085208819,1,20.385701644841973,2024-06-14
99,mobile,UK,free,advanced,14.491355126430362,0,5.929101496968504,2024-03-06
100,desktop,DE,paid,advanced,22.888442389946107,1,22.185133650163916,2024-01-18
101,mobile,US,free,basics,7.109417066120828,1,7.642594010009193,2024-02-01
102,mobile,BR,trial,basics,15.626015450330534,0,7.637721147353949,2024-04-01
103,desktop,US,free,intro,15.871559754438136,0,5.552801024906472,2024-02-10
104,mobile,US,free,basics,11.504533548875274,0,5.334868341338893,2024-05-26
105,mobile,UK,paid,basics,11.627439778359204,0,4.56234810611592,2024-04-29
106,desktop,IN,paid,basics,4.871611193351766,0,2.5844829715701874,2024-05-14
107,desktop,UK,free,intermediate,8.125599862769972,0,3.7749337977512396,2024-03-07
108,desktop,DE,free,intro,15.13458537117952,1,14.432198945665812,2024-04-24
109,mobile,US,trial,intro,14.181060442742247,0,5.400696275810438,2024-01-25
110,mobile,US,trial,intermediate,10.353190061042167,1,9.26724428770497,2024-01-30
111,mobile,US,trial,intro,8.90224660722576,1,8.478238563663412,2024-06-03
112,mobile,BR,trial,advanced,21.848584640028292,0,7.125138957622501,2024-02-02
113,mobile,BR,trial,intermediate,10.099286361322841,1,8.901705744144849,2024-01-01
114,desktop,BR,paid,intro,10.188036022876284,1,11.522669180304693,2024-05-10
115,desktop,IN,free,intermediate,24.975780950220475,0,12.016003434218371,2024-02-27
116,desktop,BR,trial,basics,16.60416572964369,0,8.456020225782831,2024-03-23
117,mobile,UK,paid,intermediate,7.337934153362995,0,3.826752016868261,2024-03-13
118,mobile,US,free,basics,14.24704279591149,0,5.940759164970977,2024-03-28
119,desktop,UK,free,intro,7.296695619686695,0,2.8463212967539118,2024-02-07
120,mobile,IN,free,basics,13.20775507327364,0,7.910273025036931,2024-06-28
121,mobile,BR,paid,intro,7.1674965459202395,1,6.861361888777911,2024-04-25
122,mobile,IN,free,intermediate,2.0,0,1.0,2024-02-26
123,mobile,US,trial,intermediate,18.64213158913167,0,5.778780974885116,2024-03-22
124,desktop,DE,trial,intro,21.557567712442104,0,5.726397545336263,2024-01-25
125,desktop,BR,free,advanced,10.311915196407329,0,2.2939654361663893,2024-02-09
126,mobile,DE,free,basics,14.143590814626519,0,7.019177113563506,2024-03-28
127,mobile,US,trial,intro,12.929399624175907,0,7.410196038109927,2024-03-09
128,desktop,IN,paid,intro,21.59000246211594,1,20.207696707333884,2024-04-01
129,desktop,IN,free,intermediate,13.516446407206175,0,5.913301529099864,2024-03-21
130,mobile,UK,free,intermediate,13.308780044248108,0,4.249496306312714,2024-02-04
131,mobile,UK,trial,advanced,15.042467884822898,1,18.006493605704243,2024-03-01
132,desktop,UK,free,basics,13.358174663459474,0,7.834396802705677,2024-01-03
133,desktop,US,free,advanced,4.424230408057497,0,2.1502225981650223,2024-06-07
134,mobile,IN,paid,intermediate,12.108364514718,0,4.7411507206369325,2024-05-12
135,mobile,DE,free,intro,12.284917851535088,0,3.734862716676261,2024-02-05
136,desktop,BR,trial,basics,3.3297425420063718,1,3.6020459893714283,2024-01-08
137,desktop,US,free,advanced,11.660757213793808,1,11.884915006808608,2024-04-05
138,mobile,IN,paid,basics,12.794112101212747,1,14.814409004859758,2024-05-22
139,desktop,US,free,intro,11.191432418089054,0,6.021910474531822,2024-04-28
140,desktop,US,paid,intro,13.013696671642114,0,3.3979217860275353,2024-03-10
141,mobile,UK,paid,advanced,12.549189097473121,0,3.3466551920144574,2024-03-15
142,mobile,IN,free,basics,16.507016331613258,0,4.018124752601205,2024-03-27
143,mobile,BR,free,basics,7.249823767819207,1,7.05261466053719,2024-02-26
144,mobile,DE,free,advanced,10.742740152119701,1,12.39608489582185,2024-04-30
145,desktop,IN,trial,intro,22.62031677721975,1,24.384734339936067,2024-06-26
146,mobile,IN,free,basics,21.92024842462311,0,5.672300124383343,2024-02-21
147,mobile,UK,paid,intro,7.035532016234345,0,4.036019857990444,2024-04-22
148,mobile,BR,trial,intro,17.966715891119122,1,18.674825524402912,2024-01-12
149,mobile,IN,free,advanced,18.324758390049713,0,6.4771494756612595,2024-04-17
150,mobile,DE,free,advanced,11.85894558038784,0,6.403901892547413,2024-02-01
151,mobile,US,trial,basics,2.0,0,1.0,2024-05-15
152,mobile,BR,paid,advanced,13.511674667008531,0,4.26085665491007,2024-02-24
153,desktop,BR,free,intermediate,14.154032108380528,0,5.311085452530301,2024-01-08
154,mobile,UK,free,intermediate,12.29109844556324,0,3.1719047867351624,2024-03-26
155,mobile,IN,free,intermediate,17.72059050421469,0,4.64294998851837,2024-01-03
156,mobile,UK,free,intro,13.127605641834958,0,3.25828734256554,2024-04-17
157,mobile,IN,free,basics,18.10398611694046,0,10.410286245642691,2024-02-23
158,desktop,BR,trial,intermediate,9.90948296075487,0,2.8498799606195364,2024-01-06
159,desktop,BR,free,advanced,20.50103365736665,0,4.385689752136555,2024-01-30
160,mobile,BR,free,advanced,5.4901839464567175,0,2.33067728316161,2024-03-11
161,mobile,US,free,intro,11.772899116188489,0,3.146245451367182,2024-06-13
162,desktop,BR,trial,basics,9.481164406830615,0,4.922420156476953,2024-03-05
163,desktop,UK,paid,advanced,10.370222162605915,1,11.47739760764627,2024-03-21
164,mobile,UK,free,basics,12.286783654912021,0,5.755705230569577,2024-02-03
165,desktop,BR,paid,advanced,14.196070109628785,1,12.842839075728323,2024-03-18
166,desktop,UK,paid,basics,15.864661731967802,1,17.207405307863315,2024-04-01
167,desktop,UK,free,intro,15.434119441912745,0,5.59066971791716,2024-06-01
168,desktop,IN,free,basics,9.945215438265564,0,3.7126269978338735,2024-02-24
169,mobile,BR,trial,intro,8.308332769967809,1,9.90693231046888,2024-02-06
170,mobile,BR,free,intermediate,14.475551417577215,0,6.962402784777559,2024-01-18
171,mobile,BR,trial,basics,12.167274289109736,0,2.5084444417339107,2024-04-18
172,mobile,US,trial,intro,12.840945012705616,0,2.7026238107411236,2024-05-06
173,desktop,IN,trial,basics,2.2232589363620647,1,2.126887499495855,2024-05-25
174,mobile,BR,free,intro,13.316181814689322,0,6.360667770769343,2024-03-14
175,desktop,US,free,intro,2.0,1,2.1264475544945665,2024-01-15
176,mobile,US,paid,advanced,2.2873095778729216,0,1.0854912587722518,2024-06-15
177,mobile,BR,free,intermediate,11.894598330026888,0,4.493121414801539,2024-01-31
178,mobile,UK,free,intermediate,7.372593900076218,0,2.1426524936537907,2024-04-09
179,mobile,IN,paid,basics,10.891158065266527,0,5.7757464781344945,2024-04-30
180,mobile,DE,paid,advanced,10.646220950194909,1,12.724452549920882,2024-05-16
181,mobile,US,free,intro,2.0,0,1.0,2024-02-04
182,mobile,DE,free,advanced,10.157070490139308,1,11.327488700114307,2024-06-27
183,desktop,US,free,basics,12.794944762791381,0,4.93757721605577,2024-02-06
184,mobile,US,paid,basics,2.4292755299045368,1,2.1900359154353377,2024-04-08
185,mobile,UK,trial,advanced,3.327550850600506,0,1.0,2024-05-10
186,mobile,IN,trial,intermediate,11.017691561944776,1,12.361719372661424,2024-06-05
187,mobile,US,trial,basics,5.101359246099654,0,1.5499214182406136,2024-03-12
188,mobile,UK,paid,intermediate,11.19348627015959,1,9.811141821352495,2024-03-12
189,desktop,BR,free,intro,12.502223106582282,1,14.846169017481635,2024-06-15
190,desktop,US,free,intro,9.309453984626192,0,4.747012678108628,2024-04-12
191,mobile,BR,free,advanced,6.26520415733795,1,5.079412107817835,2024-06-02
192,mobile,UK,free,advanced,17.927228485917606,0,6.483870663685107,2024-03-13
193,mobile,US,free,basics,23.091202612336474,0,12.325619839916927,2024-06-05
194,mobile,BR,free,advanced,4.8577139155203035,0,2.0100137606967667,2024-01-05
195,mobile,US,paid,advanced,7.432832059838705,1,8.599311968943473,2024-02-27
196,mobile,US,free,intro,14.70527199506812,0,7.513633984286521,2024-05-31
197,desktop,IN,paid,basics,21.559565929778383,0,11.727617503239548,2024-02-20
198,mobile,DE,paid,basics,2.0,1,2.306183920712409,2024-05-22
199,desktop,IN,trial,intermediate,2.0,0,1.0,2024-01-08
200,mobile,BR,free,intermediate,16.160011008937396,0,9.525195197752721,2024-02-02
201,desktop,UK,free,advanced,2.0,0,1.0,2024-02-25
202,mobile,US,paid,basics,6.274906809393325,0,2.1151935080937014,2024-02-22
203,desktop,UK,trial,advanced,5.761206191970419,1,5.136545767441986,2024-04-19
204,desktop,US,trial,advanced,14.205867306275733,0,4.598209046734781,2024-03-25
205,desktop,BR,trial,intermediate,8.482370246056746,1,8.131802602734078,2024-02-25
206,mobile,US,free,intro,21.596444271926245,0,6.43033236291899,2024-05-01
207,desktop,BR,trial,advanced,18.260006568391006,0,9.164568535943754,2024-04-20
208,desktop,BR,free,basics,17.597503979383553,0,4.6683966503274155,2024-04-16
209,desktop,DE,free,intermediate,23.629351955492012,1,21.04091953349845,2024-01-27
210,mobile,US,trial,intro,12.019527439124536,1,9.990698230378829,2024-04-04
211,desktop,US,paid,intro,8.22295225670723,1,8.410916590188167,2024-05-11
212,desktop,BR,trial,intro,10.562887518359744,0,4.849116253590123,2024-04-17
213,mobile,BR,free,advanced,19.185689610165106,0,4.558441565187813,2024-03-25
214,mobile,DE,free,intermediate,2.0,1,2.0784974801552827,2024-03-25
215,mobile,DE,paid,intro,13.712862015275617,0,6.200986852591378,2024-03-18
216,desktop,IN,free,intro,17.217471513447308,0,5.472269920577719,2024-02-17
217,desktop,US,free,intro,18.81256435733876,0,4.608484166013805,2024-01-28
218,desktop,IN,free,basics,2.4546350607289575,0,1.0,2024-04-24
219,desktop,DE,paid,advanced,7.903886144373707,1,7.940016766068836,2024-04-20
220,mobile,US,trial,advanced,26.263369578408444,0,14.897581323039295,2024-02-11
221,mobile,BR,free,advanced,14.047711092354632,1,12.32103102364062,2024-05-21
222,mobile,DE,paid,intro,17.71281845889084,0,4.082218071969125,2024-04-13
223,mobile,US,free,basics,11.587760172979387,1,12.451673496579156,2024-03-25
224,mobile,IN,trial,intro,12.471539068327717,0,5.443138958628274,2024-04-30
225,desktop,US,paid,intermediate,13.78056938301448,1,12.774437358137735,2024-01-25
226,mobile,IN,free,intro,8.529498632143081,0,2.6192181487795083,2024-01-10
227,mobile,DE,paid,intro,10.517146567671748,0,5.7652674331262395,2024-03-18
228,mobile,DE,free,intro,10.032248361336674,0,2.0452289824937866,2024-05-15
229,desktop,BR,free,basics,4.5331177466812935,0,2.1728192476406196,2024-03-02
230,desktop,DE,free,intermediate,12.737235874382883,1,13.642973320684042,2024-06-18
231,desktop,BR,free,intermediate,3.167050178942427,1,3.5214910472550467,2024-04-15
232,mobile,BR,free,basics,13.204042075166353,0,6.718472571690139,2024-01-17
233,desktop,US,paid,basics,19.498611112440113,1,18.287150454561168,2024-04-03
234,mobile,DE,trial,intro,14.114695471474615,0,5.1998366601656505,2024-01-23
235,desktop,US,trial,basics,9.761948345838853,0,2.231248685576209,2024-04-14
236,mobile,IN,free,advanced,2.911595046751941,0,1.3041599949951574,2024-01-14
237,mobile,UK,trial,intro,4.707636375581548,1,4.253179666093501,2024-02-12
238,mobile,DE,trial,intro,15.428672302494844,0,4.720562589101672,2024-06-28
239,desktop,BR,free,intro,11.946266363555704,1,14.310145280892609,2024-01-30
240,mobile,US,free,intro,18.625097532681515,0,9.370543397652945,2024-03-11
241,desktop,BR,free,advanced,14.296580863486854,0,4.0472879373878685,2024-06-25
242,mobile,IN,trial,intermediate,12.680722351298424,0,3.5172814075137113,2024-02-27
243,desktop,DE,free,advanced,5.672595471035526,0,2.575513062248033,2024-06-04
244,desktop,DE,free,basics,9.691560362215613,1,11.186988672461535,2024-01-08
245,mobile,DE,free,basics,7.907322756910445,1,7.957950307442022,2024-06-19
246,desktop,UK,free,intro,15.474311768088402,0,8.776647901433869,2024-01-25
247,mobile,BR,trial,advanced,15.200640580361688,0,6.747002206741598,2024-01-07
248,desktop,IN,trial,advanced,13.491129232967307,1,13.5119673673242,2024-05-16
249,mobile,BR,trial,advanced,20.60052700644059,0,7.673744409400226,2024-02-24
250,mobile,IN,trial,advanced,10.117348822044097,1,11.214479109459656,2024-06-13
251,desktop,DE,paid,intro,20.70507944105359,1,19.434508263393326,2024-02-13
252,mobile,BR,trial,intro,14.622138153963576,0,5.658163016936379,2024-02-23
253,mobile,DE,paid,intro,16.363041310230656,1,17.097000784690792,2024-06-12
254,mobile,IN,trial,intermediate,13.553421242011861,1,14.797269911336466,2024-02-28
255,mobile,IN,paid,intermediate,4.661648476224742,1,4.833321046806228,2024-03-09
256,desktop,IN,free,intermediate,8.84903056757204,0,2.6686289269671115,2024-06-27
257,mobile,DE,free,intermediate,8.271589688084912,0,1.7370699814426755,2024-04-21
258,desktop,BR,free,advanced,3.8557905524917153,0,1.8102810451567035,2024-05-14
259,mobile,BR,trial,intro,14.710725150550417,0,5.810014396791812,2024-05-23
260,mobile,BR,free,basics,18.206193992411137,0,6.334587448158209,2024-02-07
261,desktop,DE,trial,intermediate,13.143574948001225,0,7.585990105968131,2024-01-23
262,mobile,IN,free,intro,13.119370136275428,0,7.361669658950173,2024-02-01
263,mobile,DE,free,advanced,12.021150898567639,1,14.028289638263843,2024-06-06
264,desktop,DE,trial,advanced,14.981612265316151,0,8.777568591116854,2024-01-21
265,mobile,US,free,intermediate,21.844484783584512,0,8.854304708035139,2024-02-07
266,mobile,US,free,intro,20.402853632333127,0,7.238955675616722,2024-02-27
267,desktop,UK,free,basics,12.348542864474663,0,7.066596757757069,2024-06-19
268,mobile,UK,trial,intro,13.598247126383923,0,4.581187300605943,2024-02-27
269,desktop,US,free,intermediate,4.4645522195955465,0,1.3936786317251317,2024-01-26
270,desktop,DE,free,advanced,14.60894976926509,0,3.991295972743238,2024-03-30
271,mobile,IN,free,advanced,13.980689570475189,0,8.2666005916686,2024-06-04
272,mobile,UK,free,basics,9.939335558461458,1,10.161433521983811,2024-05-09
273,mobile,IN,free,advanced,21.59630977611436,0,6.845644071204085,2024-03-11
274,desktop,BR,paid,advanced,6.122884006649686,0,3.1617993496944736,2024-04-02
275,mobile,BR,free,intro,3.6184906444566245,1,3.556240660003521,2024-01-25
276,mobile,DE,free,advanced,7.989558173716818,0,4.254310503890135,2024-02-24
277,mobile,US,paid,advanced,6.424698869461049,0,3.3269986239827514,2024-02-14
278,desktop,UK,trial,intro,12.453931063535832,0,4.070187009933284,2024-04-26
279,mobile,DE,trial,intermediate,2.7821576873861993,0,1.243715535006471,2024-06-05
280,desktop,IN,free,intro,2.0,1,1.699977614319523,2024-01-27
281,mobile,US,paid,advanced,7.778553716829654,0,1.736659361664561,2024-06-20
282,desktop,US,trial,intermediate,12.494577328725082,0,2.5147878549342235,2024-02-26
283,mobile,BR,free,intermediate,9.959135659381616,0,5.292200057217648,2024-03-05
284,mobile,BR,free,advanced,19.14261681902379,1,22.69053139521335,2024-06-27
285,desktop,IN,trial,basics,10.238826755194523,0,3.7724380558955333,2024-02-10
286,mobile,US,free,basics,24.50289340124759,0,12.293877605047642,2024-02-12
287,desktop,IN,free,basics,10.37023348425324,0,3.6637744937280674,2024-04-30
288,mobile,DE,paid,basics,7.683098208939976,0,3.9361920180886596,2024-04-06
289,mobile,BR,trial,basics,16.020387257473747,0,7.74631230640139,2024-04-19
290,mobile,IN,free,intermediate,15.937414963629733,0,9.482840696494051,2024-02-18
291,mobile,UK,free,intro,11.692927346534107,1,13.777327163769797,2024-06-18
292,mobile,IN,free,basics,12.898679760181036,0,6.198361117952692,2024-06-03
293,mobile,UK,paid,intermediate,10.075609963088246,0,5.097873467738782,2024-05-19
294,mobile,IN,trial,intro,8.050462266485571,1,8.878313085753591,2024-03-29
295,desktop,UK,free,basics,9.579028438257781,0,3.302997489253228,2024-05-11
296,mobile,IN,free,advanced,10.412416951823525,0,5.113061892303556,2024-04-26
297,mobile,US,paid,intro,12.609359685062369,0,3.8916625739457777,2024-03-03
298,mobile,US,paid,intermediate,5.153396930777369,0,2.12213725457022,2024-01-08
299,mobile,US,paid,intro,2.0,1,2.2945841922836783,2024-02-25
300,desktop,US,free,intermediate,13.196459877010739,0,4.014775962879162,2024-04-07
301,desktop,BR,free,advanced,15.172974349988317,1,14.131321614379448,2024-01-21
302,mobile,BR,free,basics,15.043678736265576,0,5.643731966768576,2024-03-26
303,mobile,UK,trial,intro,3.3563325667320676,0,1.0803119293414554,2024-03-13
304,desktop,UK,free,intro,5.907907006623795,0,2.9240934145410167,2024-04-29
305,mobile,US,paid,advanced,16.081642197212428,0,5.989206864942431,2024-03-03
306,mobile,DE,free,basics,12.806246892525946,0,5.217123636787808,2024-02-25
307,mobile,US,free,advanced,9.051589372857073,1,8.805132443157518,2024-03-04
308,desktop,DE,free,intro,17.216494775633052,0,8.685457902952322,2024-01-28
309,desktop,UK,free,advanced,22.910503806723703,0,11.91193560537974,2024-05-17
310,desktop,IN,free,basics,10.920847279259121,0,3.8958260695365547,2024-05-04
311,mobile,US,free,advanced,11.04792367702841,0,3.9889691188989453,2024-02-13
312,desktop,IN,trial,intro,5.945027014057188,1,7.035431993860045,2024-02-10
313,desktop,BR,free,advanced,14.859913223987883,1,14.923540180612182,2024-02-11
314,desktop,UK,paid,advanced,7.3224540046009645,0,4.303002104056651,2024-06-04
315,desktop,UK,free,intro,11.283504882917903,0,5.456970195104351,2024-02-29
316,mobile,US,free,intermediate,5.846371506628235,1,5.180289147703696,2024-03-01
317,mobile,UK,free,intro,20.453627355519885,0,6.552337238642482,2024-04-09
318,mobile,UK,free,advanced,15.2472718411142,0,5.07557838044636,2024-05-16
319,mobile,BR,free,advanced,8.830760949912694,0,2.0963257342454336,2024-04-05
320,desktop,US,trial,intro,6.509097894904535,1,5.460054550084712,2024-04-17
321,mobile,DE,trial,advanced,6.772596321393616,1,6.387831728959994,2024-04-21
322,desktop,UK,free,intermediate,2.6688293162342305,0,1.0,2024-02-04
323,mobile,IN,free,advanced,2.0,0,1.1139048493476071,2024-02-26
324,desktop,IN,paid,advanced,13.25141358267007,0,2.8406750149452273,2024-04-08
325,mobile,BR,free,basics,18.570237230088374,0,5.693042646366737,2024-06-26
326,mobile,US,free,intro,20.208600345464678,1,19.889762896823974,2024-02-10
327,mobile,UK,trial,intermediate,25.054393618317647,1,21.05557965769907,2024-04-14
328,mobile,UK,trial,intermediate,9.796460386821675,0,3.8719729772950378,2024-05-21
329,desktop,US,free,intro,15.736489488574678,0,7.226634448421889,2024-06-05
330,mobile,DE,free,intro,20.588405486011332,0,11.656296141959327,2024-03-10
331,desktop,UK,free,advanced,10.381253720624908,0,4.679784236354852,2024-06-28
332,mobile,BR,trial,intermediate,14.18923098108574,0,8.329282328216498,2024-03-15
333,mobile,UK,trial,advanced,10.037110745156097,0,4.0332814983277885,2024-04-19
334,desktop,DE,free,advanced,17.72093678697107,0,7.108090655351893,2024-06-25
335,mobile,UK,free,basics,13.632390697569784,0,5.396863936348812,2024-05-03
336,desktop,BR,free,basics,2.0,1,2.1905256478045962,2024-02-05
337,mobile,UK,trial,intro,16.357225802822636,0,3.3224855554420363,2024-02-09
338,desktop,BR,free,basics,7.60593996799196,0,2.699592161373125,2024-01-16
339,mobile,UK,trial,basics,11.619483910931391,0,6.398952656564055,2024-05-07
340,mobile,UK,paid,intermediate,2.0,1,2.238222052531737,2024-02-20
341,desktop,DE,free,intro,14.988389296772546,0,7.313981121233428,2024-02-26
342,mobile,UK,paid,basics,8.033314991560449,1,6.769168015726875,2024-05-05
343,desktop,DE,paid,intermediate,2.0,0,1.0,2024-06-06
344,desktop,IN,free,basics,16.64641133596492,0,3.3310992607306993,2024-02-22
345,mobile,DE,trial,basics,14.100978699316006,0,5.929262853054107,2024-04-06
346,desktop,BR,free,advanced,19.704920339962158,1,22.597553118824756,2024-04-04
347,desktop,IN,trial,basics,16.90164011081489,0,9.915114847531951,2024-06-13
348,mobile,BR,trial,advanced,6.0175285773228095,0,1.582414767743961,2024-03-25
349,mobile,IN,free,advanced,7.728025894752171,0,4.27011481833619,2024-03-10
