user_id,device,country,subscription_type,module,video_length,completed,time_spent,signup_date
39,mobile,DE,free,intermediate,13.99114975938812,1,12.583058322368563,2024-05-21
40,desktop,UK,paid,intermediate,20.733878675556475,0,7.919931960357018,2024-01-24
41,mobile,US,paid,intro,10.520294090138485,1,10.383475746165798,2024-04-21
42,mobile,BR,paid,advanced,10.363146820844914,1,10.981920756635496,2024-01-21
43,desktop,IN,paid,intermediate,21.535813841886522,0,10.815608684815418,2024-02-02
44,mobile,IN,paid,advanced,11.555866106422663,0,4.364462854873763,2024-04-14
45,mobile,IN,free,basics,22.316298391312422,0,12.429969574844643,2024-03-17
46,desktop,BR,free,advanced,7.971105084363126,1,7.049655278599231,2024-06-10
47,desktop,DE,free,intermediate,8.135302595781104,1,9.886516233595954,2024-03-01
48,mobile,DE,free,intro,15.789265127112653,1,15.202573101316592,2024-03-19
49,mobile,UK,free,intro,7.718071636424872,1,9.2491270423457,2024-06-10
50,mobile,DE,paid,intermediate,12.183326941018912,1,10.557902031797859,2024-05-01
51,desktop,IN,free,basics,14.84820406910964,1,15.379344041717026,2024-06-09
52,mobile,IN,trial,intro,21.05705953297859,0,10.833309016364458,2024-05-23
53,desktop,DE,trial,intermediate,18.821629547961162,1,19.390858208186806,2024-04-25
54,desktop,BR,free,advanced,14.670142901439256,1,16.44605591799991,2024-01-20
55,mobile,UK,trial,advanced,10.218974878178368,0,1.4624019356856184,2024-05-10
56,mobile,BR,free,basics,16.882413518736115,0,8.714004380105397,2024-06-07
57,desktop,US,free,basics,6.549817204642648,1,5.537304446282196,2024-02-17
58,mobile,BR,free,intro,17.136848016409907,0,1.914053195151226,2024-02-08
59,mobile,US,trial,basics,13.111077745544485,0,5.40488245267098,2024-05-26
60,mobile,BR,trial,basics,9.606153395779554,0,2.2253667385447637,2024-05-31
61,desktop,IN,trial,intro,8.758118817057458,0,4.2306281402668455,2024-04-12
62,mobile,BR,free,intro,2.0,1,1.810128267141116,2024-02-14
63,mobile,UK,paid,intermediate,7.594356659416834,0,2.701959368605805,2024-02-17
64,mobile,IN,free,advanced,9.496272845112424,1,11.812538993893265,2024-02-10
65,mobile,UK,free,intro,2.0,1,2.5443730193368594,2024-06-19
66,mobile,US,trial,basics,6.5187818101764075,1,7.645853582919477,2024-01-30
67,desktop,BR,free,basics,8.045530561372443,1,9.657867284438481,2024-04-24
68,mobile,US,free,advanced,13.678111251693053,0,5.4840862985265275,2024-05-03
69,desktop,DE,free,advanced,7.876648197630664,0,1.3629765820072166,2024-04-12
70,mobile,DE,trial,basics,4.758136358401978,1,4.485692244509001,2024-04-27
71,desktop,UK,free,intro,8.684668947792263,1,11.067165783798165,2024-03-25
72,desktop,US,trial,intro,15.302444865207239,0,2.2548812794562383,2024-05-22
73,desktop,US,free,intermediate,18.37453837391491,1,19.21946124799858,2024-06-13
74,desktop,DE,paid,basics,18.608126872299902,1,21.75141215294844,2024-03-08
75,mobile,US,free,intro,4.585015215210062,0,1.0,2024-02-03
76,desktop,DE,trial,basics,19.924814947437337,0,6.35764042903511,2024-01-05
77,mobile,IN,free,basics,9.286510533872182,0,4.185295097654951,2024-04-16
78,desktop,UK,free,basics,10.55220937916629,1,10.379978505396497,2024-04-10
79,mobile,IN,paid,intermediate,12.068874885568132,1,12.42862516376444,2024-02-09
80,desktop,BR,paid,basics,7.430194809822138,1,6.373341828108837,2024-05-04
81,desktop,DE,trial,advanced,10.744657156680276,1,9.489598823518792,2024-03-19
82,mobile,DE,free,advanced,8.054365662379007,1,7.702948676041684,2024-06-23
83,mobile,IN,paid,intermediate,4.5421653111248705,0,2.2252416500482117,2024-04-06
84,desktop,IN,free,intermediate,10.001416905796619,1,8.486351515120745,2024-03-16
85,desktop,UK,paid,advanced,2.124127317241646,1,2.0104948122778845,2024-03-23
86,mobile,UK,free,advanced,7.212256223727127,0,1.5852383830257095,2024-01-24
87,mobile,UK,paid,basics,15.133243925301642,0,7.025925680399052,2024-04-14
88,desktop,BR,trial,basics,11.431470872710625,0,3.8063894329603,2024-03-28
89,desktop,US,paid,intermediate,6.554828859616935,1,6.628360798491818,2024-06-04
90,desktop,US,paid,advanced,12.707980470816732,1,16.340243719767535,2024-06-22
91,desktop,US,trial,advanced,8.90941358700392,0,1.4823560654457373,2024-02-21
92,mobile,IN,free,basics,14.211517987341047,1,12.334374890933564,2024-06-02
93,mobile,IN,free,basics,19.37835493646228,0,9.323757631126622,2024-05-31
94,desktop,BR,free,intermediate,16.536500400367768,0,5.52073835412201,2024-01-04
95,desktop,DE,paid,intro,19.14154919115792,1,15.611016833006621,2024-03-07
96,desktop,DE,free,intro,15.35280602783518,0,5.89975063482799,2024-01-31
97,desktop,IN,paid,advanced,15.036974286937184,1,18.958209723681858,2024-06-03
98,mobile,BR,free,intermediate,10.51258374131975,1,9.859219338316564,2024-01-25
99,mobile,IN,free,basics,7.967087867723445,0,1.1176361411861677,2024-05-16
100,desktop,IN,paid,advanced,10.47842456183224,0,5.649103048467699,2024-02-29
101,mobile,BR,paid,intro,21.429541075974967,0,12.607201928954803,2024-01-13
102,desktop,IN,trial,intermediate,2.0,0,1.0,2024-05-22
103,mobile,UK,paid,intermediate,13.11251426514331,1,12.133319336845451,2024-02-05
104,desktop,UK,free,intro,12.460956474600202,1,13.73313532747676,2024-01-20
105,desktop,BR,trial,intermediate,12.245789195281427,0,7.295370886457324,2024-05-01
106,desktop,BR,trial,intermediate,11.568904094831588,1,14.004778881091093,2024-01-17
107,mobile,DE,paid,intro,10.696344136478933,0,4.621786708998252,2024-05-17
108,desktop,BR,trial,intermediate,6.4273652850484435,1,7.490051795413562,2024-05-22
109,desktop,IN,free,intermediate,3.3695853580389494,0,1.0,2024-06-26
110,desktop,UK,trial,intermediate,9.728271068658723,0,4.186502758759294,2024-06-17
111,desktop,BR,trial,intro,10.174066818792735,0,1.406816254549236,2024-01-02
112,mobile,IN,trial,intermediate,8.644168342652222,0,4.0402963873433855,2024-04-14
113,mobile,IN,free,advanced,18.743472453952258,1,22.272553758553155,2024-06-11
114,mobile,BR,free,intermediate,2.0,0,1.0,2024-04-21
115,desktop,UK,trial,advanced,14.011092122927286,1,11.225013250171667,2024-05-28
116,desktop,UK,free,intermediate,14.161304341676864,1,16.671905598066214,2024-05-01
117,desktop,DE,trial,advanced,17.798226946332996,0,9.744784971179469,2024-04-05
118,desktop,UK,free,intermediate,14.7108011068728,0,4.178022157133104,2024-06-07
119,desktop,BR,free,advanced,16.814672000739012,1,21.141041239622588,2024-01-25
120,desktop,BR,free,advanced,7.8870781047675695,0,1.278093607413264,2024-04-08
121,desktop,IN,trial,intermediate,10.850054187809224,1,14.058027649750443,2024-02-14
122,desktop,BR,trial,intermediate,13.885499262656408,1,14.122881406810823,2024-06-07
123,desktop,UK,trial,advanced,13.135691042859975,0,4.571472805580459,2024-05-13
124,desktop,BR,trial,advanced,10.792330737071824,1,10.316232161526628,2024-03-29
125,desktop,DE,free,intro,11.036685236169792,1,12.34836378970155,2024-05-23
126,desktop,BR,free,advanced,16.168130276329205,1,16.471379794413842,2024-06-19
127,desktop,US,free,basics,8.848299456339403,0,3.8403930096474785,2024-05-23
128,mobile,IN,free,intro,15.964493799982439,0,8.407222081280691,2024-05-07
129,mobile,BR,trial,basics,16.95653346839167,0,6.688206827183189,2024-02-07
130,desktop,DE,free,basics,7.3905707554072535,0,3.042212083192617,2024-05-14
131,desktop,DE,paid,advanced,8.113616325577121,1,9.376738123708002,2024-04-07
132,mobile,DE,free,basics,7.439971449747649,1,6.546982610701706,2024-05-13
133,mobile,UK,trial,basics,13.950282573881072,0,2.073267240822347,2024-03-21
134,desktop,UK,free,intro,3.430025070642162,0,1.0,2024-02-17
135,mobile,IN,paid,advanced,13.332740253103964,1,12.063980097031305,2024-04-30
136,mobile,DE,free,intro,8.640547056284111,0,4.474240362889216,2024-06-13
137,mobile,US,paid,intro,14.119015954932365,1,16.929528206796178,2024-02-26
138,desktop,UK,trial,advanced,18.114919488888592,0,7.011164692809968,2024-05-29
139,desktop,BR,trial,advanced,6.6506014960485995,0,3.9615039980279754,2024-06-11
140,mobile,BR,paid,intro,12.952851451835471,0,6.786881182804192,2024-06-19
141,mobile,DE,trial,advanced,19.623585958814807,0,10.891852719715278,2024-05-23
142,mobile,UK,paid,basics,16.379962061858745,1,17.315852401504497,2024-04-03
143,desktop,US,paid,intermediate,8.398454130410554,1,10.1383750168716,2024-06-06
144,desktop,DE,free,intermediate,8.703600033671007,0,2.9874324716702536,2024-03-31
145,mobile,UK,free,basics,6.950415752325408,0,2.4795620071292688,2024-01-01
146,mobile,UK,free,advanced,7.617170810492558,0,4.194749658510942,2024-03-05
147,mobile,US,free,advanced,7.49197524288164,1,6.775127901817671,2024-05-23
148,mobile,BR,trial,intro,10.959363585896966,0,2.3017277575018147,2024-03-09
149,mobile,BR,free,intermediate,8.565651100812694,1,10.969049467214058,2024-02-26
150,mobile,UK,free,advanced,8.644652029890848,1,9.141343644632725,2024-02-10
151,desktop,BR,trial,intro,13.875261595967434,0,5.48390281619444,2024-05-21
152,mobile,BR,paid,advanced,14.385230587251366,1,13.88681633332152,2024-05-20
153,desktop,BR,paid,advanced,16.49869966621268,1,17.910576994376108,2024-05-21
154,mobile,DE,trial,intermediate,4.96858774348837,0,1.3181501122955204,2024-06-21
155,desktop,IN,trial,basics,13.64402571418783,0,2.6848982307096794,2024-06-19
156,desktop,DE,free,basics,10.000008574317302,0,1.969863995878185,2024-03-07
157,desktop,DE,free,intermediate,28.581077871934244,1,28.677955566552708,2024-03-20
158,desktop,DE,paid,basics,10.915770732920217,1,10.658259036522917,2024-03-15
159,mobile,IN,free,advanced,7.669353131421865,0,2.3498775183853957,2024-01-16
160,mobile,BR,trial,intro,6.063953768398396,0,2.390586366507106,2024-06-04
161,mobile,BR,trial,basics,14.386051803237383,1,14.697857674106485,2024-04-16
162,mobile,DE,trial,advanced,11.291645381834869,0,4.54229422919313,2024-04-08
163,desktop,DE,free,basics,3.3720872101569235,1,4.2026523095988555,2024-05-30
164,desktop,US,free,basics,8.889723742321635,1,9.209776831320646,2024-01-15
165,desktop,UK,trial,basics,15.647757032886938,0,5.131761655827584,2024-04-05
166,desktop,BR,trial,basics,5.391925263916199,0,1.0,2024-04-21
167,desktop,DE,free,intro,9.566218931691576,0,4.292941561141508,2024-06-21
168,mobile,IN,free,intermediate,10.546866885151474,0,3.229268274515094,2024-02-22
169,desktop,UK,free,intro,3.31581727888972,0,1.0,2024-02-08
170,mobile,DE,paid,intermediate,7.641891081520792,1,7.7363131785842185,2024-03-30
171,mobile,IN,paid,intermediate,5.60919383523094,1,5.7510793617801905,2024-05-02
172,mobile,DE,free,intro,7.935964375069231,0,1.7459113560247708,2024-02-15
173,mobile,DE,free,intro,10.102084373935766,0,3.8586726796381807,2024-06-04
174,mobile,DE,trial,advanced,10.380790613809072,0,2.9027077147040616,2024-06-11
175,mobile,UK,paid,intro,11.262550904366599,0,3.794891651443794,2024-05-20
176,mobile,IN,trial,advanced,19.8211941597096,0,8.532346601083647,2024-04-24
177,desktop,IN,trial,intro,9.410218044931256,0,2.705994241183476,2024-06-02
178,mobile,DE,trial,intro,22.13558942740847,0,4.6261737674446355,2024-01-10
179,mobile,BR,free,intermediate,18.503653996038857,0,4.675122537500576,2024-04-24
180,desktop,UK,trial,advanced,17.761688522246594,0,7.500117791876741,2024-06-20
181,desktop,DE,free,intro,7.407565413024905,1,9.028816337632975,2024-06-10
182,mobile,DE,trial,basics,12.146795916032293,0,1.5216914329387587,2024-02-22
183,mobile,IN,free,intro,13.527455051117041,0,7.314494223996479,2024-05-09
184,mobile,UK,trial,advanced,10.205996308561357,0,5.02569335486143,2024-04-01
185,mobile,UK,free,advanced,16.03459480336,1,19.851208416262583,2024-03-19
186,desktop,BR,free,advanced,10.418096128227287,0,1.7805020594179968,2024-02-14
187,desktop,DE,trial,basics,14.895067094081957,0,3.1656561776496366,2024-01-30
188,mobile,DE,trial,intro,7.355274564039163,0,3.4882305761729144,2024-02-19
189,mobile,IN,free,intro,9.306568387559848,0,4.630406776746606,2024-03-18
190,mobile,DE,free,advanced,4.2866446959294136,0,1.0475291522951105,2024-05-28
191,mobile,US,trial,intermediate,13.26634257117305,0,1.3713262231125178,2024-05-30
192,desktop,BR,trial,intro,7.15179578013532,0,2.0512512215297725,2024-04-06
193,desktop,IN,free,advanced,7.8879133638589565,0,1.0,2024-01-06
194,mobile,DE,paid,intro,10.149307736427293,0,4.893747533296789,2024-03-31
195,mobile,US,paid,advanced,9.339684023542464,1,9.668448161101457,2024-02-05
196,desktop,IN,free,basics,22.454691161327325,0,10.76147097092467,2024-06-18
197,desktop,IN,free,basics,12.972345544404407,0,4.8682905604635875,2024-03-13
198,mobile,US,free,advanced,15.117449579884603,0,7.677754473653058,2024-06-17
199,desktop,BR,paid,advanced,8.401730009234365,1,10.029227199346607,2024-05-10
200,desktop,DE,free,intro,12.467852132273034,1,11.334322377474251,2024-03-23
201,desktop,IN,trial,advanced,2.0,0,1.1835428720074435,2024-02-16
202,desktop,DE,trial,intermediate,11.459913231228317,0,5.964903238376677,2024-02-07
203,desktop,IN,free,intermediate,8.641944304210634,1,8.727716617780866,2024-04-10
204,mobile,IN,trial,advanced,12.231752990817865,0,3.3104705596468387,2024-02-13
205,mobile,UK,trial,intermediate,2.0,0,1.0,2024-03-15
206,mobile,DE,paid,intermediate,3.3213960233279938,1,3.25549461547749,2024-01-24
207,mobile,US,trial,basics,8.950665380636082,0,4.2751429795551905,2024-01-29
208,desktop,IN,free,intermediate,10.12512673278585,0,2.0144644811292443,2024-05-19
209,desktop,BR,trial,intermediate,9.7354211773903,0,5.1501318445876345,2024-05-24
210,desktop,US,free,intro,2.0,0,1.0,2024-06-07
211,desktop,BR,free,advanced,9.360067189689186,1,7.60050643930706,2024-05-10
212,desktop,IN,free,advanced,11.937414000951609,1,14.81483173344944,2024-06-19
213,desktop,US,free,basics,14.96254095658869,0,7.962067172700295,2024-04-12
214,desktop,UK,trial,intermediate,18.169186340616434,0,7.108157362396178,2024-04-09
215,mobile,US,free,intermediate,7.622039961574414,0,1.502211083702566,2024-04-24
216,desktop,IN,paid,intro,8.526484987715367,1,10.43419493338859,2024-05-29
217,desktop,US,trial,intro,17.213371825383017,1,13.80862309687025,2024-02-27
218,mobile,BR,trial,intro,15.316894773756118,0,5.415999658505928,2024-05-15
219,mobile,DE,trial,advanced,12.797074996437145,0,5.129517585713335,2024-05-25
220,desktop,IN,paid,intro,10.703746638209338,0,2.839558505262449,2024-04-01
221,desktop,US,free,advanced,3.749902905435836,1,3.7675259795736817,2024-02-27
222,mobile,UK,trial,intermediate,16.21308942679312,0,8.057673806544724,2024-03-18
223,mobile,UK,trial,basics,10.98693674394338,0,3.2463360183064474,2024-04-05
224,desktop,US,paid,advanced,17.168860691326913,1,21.750684681812878,2024-02-29
225,mobile,IN,trial,intermediate,13.583146010184176,0,4.819797171857861,2024-06-06
226,mobile,US,trial,basics,5.736773983788712,0,1.0,2024-02-16
227,desktop,DE,free,intro,12.257643410810022,0,5.274777649664505,2024-06-01
228,mobile,US,free,advanced,6.167427195878678,0,1.0,2024-02-15
229,desktop,UK,paid,basics,12.116033510289077,1,11.038779609284292,2024-01-24
230,mobile,IN,trial,intermediate,7.294656181347072,0,3.7001580312330535,2024-01-02
231,mobile,US,free,intro,3.0489098610014613,1,2.858943850840205,2024-03-31
232,mobile,UK,trial,intro,2.0,0,1.0,2024-04-28
233,mobile,BR,trial,intro,13.138388415112884,1,16.0456320223431,2024-02-13
234,desktop,IN,paid,basics,17.8411645495188,1,15.399823536696214,2024-01-12
235,desktop,BR,free,advanced,10.647553503343586,1,12.25641191214829,2024-05-16
236,mobile,UK,paid,basics,15.152546827799757,1,14.240205367485784,2024-02-24
237,desktop,UK,free,intermediate,14.211086832975276,0,2.529970234189314,2024-01-19
238,desktop,UK,free,advanced,11.878515727597112,0,3.3786279469626614,2024-05-26
239,mobile,US,free,intro,12.379491374959908,0,5.693254206860312,2024-01-08
240,desktop,UK,trial,intro,8.277915027923122,0,2.317194560269601,2024-05-30
241,desktop,IN,trial,advanced,10.531889233046481,1,12.540598001915052,2024-04-23
242,mobile,UK,trial,advanced,13.236346961327616,0,3.5244663505261684,2024-05-04
243,mobile,UK,paid,basics,6.416075559683982,1,5.154247203272987,2024-01-07
244,desktop,DE,free,basics,10.312096578007926,0,5.725855541628536,2024-05-04
245,mobile,BR,free,intermediate,10.207441873079064,1,8.578878637805158,2024-05-22
246,mobile,US,free,basics,8.490504836070192,0,3.4240849357579024,2024-03-31
247,desktop,DE,paid,advanced,15.926232132687247,1,15.927807740828117,2024-06-09
248,desktop,BR,free,intro,15.522997568569028,0,6.123763197938153,2024-02-20
249,desktop,IN,trial,intro,5.16993239523193,0,1.0,2024-06-27
250,mobile,DE,free,advanced,13.828225879513058,1,11.57035047617976,2024-06-09
251,mobile,BR,free,intermediate,4.529388581864627,1,4.913970302817342,2024-06-09
252,desktop,DE,free,intermediate,15.227477759254459,0,5.289122377726473,2024-06-07
253,desktop,IN,free,basics,11.83742044522074,1,14.275150888896782,2024-06-22
254,mobile,DE,paid,advanced,8.757080766509326,1,9.011736961154194,2024-04-26
255,mobile,BR,trial,intro,2.0,1,2.596937711024996,2024-01-21
256,desktop,IN,paid,intermediate,11.585755402839956,1,11.730690944878877,2024-03-17
257,desktop,DE,free,intro,14.285720262096355,1,13.531288336244586,2024-01-20
258,desktop,US,paid,intermediate,6.559028554788851,1,8.313011544890085,2024-01-30
259,desktop,BR,trial,basics,4.910104282133345,1,6.035765194954362,2024-02-05
260,desktop,BR,free,advanced,2.5962142017713052,0,1.0,2024-02-17
261,mobile,DE,free,intro,14.366055460708804,1,17.178586572196707,2024-03-31
262,desktop,IN,free,intermediate,12.346155947244023,0,3.6634279407425443,2024-06-08
263,mobile,UK,free,intermediate,13.834214966824288,0,3.6110000621266294,2024-02-28
264,desktop,BR,free,basics,6.648126734639466,1,7.301459718422811,2024-02-17
265,desktop,BR,free,intro,18.797768053617748,0,6.355292508090344,2024-05-31
266,desktop,UK,paid,intermediate,5.4623523631638875,1,5.797846868511854,2024-06-11
267,mobile,UK,paid,intermediate,11.196680990888362,0,4.4157799152978425,2024-06-16
268,mobile,UK,free,intermediate,9.903879324913875,1,7.9519096398143585,2024-02-03
269,mobile,BR,free,intermediate,11.260691991092374,0,1.945334028491214,2024-01-15
270,mobile,DE,free,basics,13.347949934064307,0,6.252587153266149,2024-06-28
271,desktop,BR,paid,intro,3.173663665608599,1,3.3678303300783883,2024-05-09
272,desktop,DE,free,advanced,9.041814278699192,0,1.8759821009487032,2024-04-12
273,desktop,UK,paid,basics,11.732836223048743,1,11.592656734598778,2024-03-28
274,desktop,IN,paid,intermediate,7.520995964654919,1,7.962678733654792,2024-05-03
275,desktop,UK,free,basics,14.11173848587744,1,13.520299237996047,2024-01-31
276,mobile,BR,free,basics,14.257919975963619,0,5.63924942685162,2024-02-03
277,desktop,UK,paid,intro,13.82276540543719,0,2.389525856556192,2024-03-19
278,desktop,BR,paid,intermediate,9.012813501866365,0,2.022022569733265,2024-06-26
279,desktop,BR,trial,intro,4.266385545977912,0,1.6127702641815858,2024-01-10
280,desktop,US,free,intro,16.60477871223207,1,17.93338517105484,2024-05-29
281,desktop,UK,trial,intermediate,6.677859678785141,1,7.809165494612474,2024-02-29
282,mobile,UK,free,basics,11.005947707571023,0,5.553346921521429,2024-03-26
283,mobile,DE,free,basics,22.736960464243047,1,25.67699736679818,2024-01-04
284,desktop,UK,free,advanced,10.16942751800896,1,8.424145615460807,2024-02-09
285,desktop,US,free,basics,13.573678375696975,0,3.1254201808432343,2024-04-20
286,mobile,IN,trial,advanced,9.757212558887574,1,12.552005332530614,2024-06-06
287,mobile,IN,free,intro,19.549107526901025,0,9.371007597189928,2024-03-28
288,mobile,US,paid,basics,6.752943286252758,1,7.599801227186437,2024-03-19
289,mobile,UK,trial,intro,16.575026884155083,1,19.87389139719566,2024-03-16
290,mobile,DE,trial,intermediate,15.088550470100092,0,8.42491233277512,2024-01-26
291,desktop,UK,free,intermediate,13.009850620401945,0,1.77053479114631,2024-02-11
292,desktop,DE,paid,advanced,3.1606068150354005,1,3.8443187436473223,2024-03-20
293,mobile,UK,free,intermediate,4.771657541617504,1,5.93734894688941,2024-02-18
294,desktop,US,free,advanced,10.21192300622903,0,4.248122064582345,2024-04-19
295,desktop,US,paid,basics,18.039447987939823,1,20.203020196690638,2024-03-24
296,desktop,IN,free,intro,5.82263945307934,0,3.065554009051496,2024-03-25
297,desktop,DE,trial,advanced,9.203849674544307,0,3.415247202201123,2024-01-03
298,mobile,BR,free,basics,17.76743885911165,1,21.955050543538448,2024-02-09
299,desktop,BR,paid,intro,7.889201903858966,0,1.5939629409417175,2024-06-04
300,mobile,US,trial,intro,9.615268129122892,1,8.775104214977276,2024-01-24
301,desktop,US,free,basics,8.172130355697785,0,1.21653213900628,2024-06-21
302,desktop,BR,free,intro,14.257404840611631,0,3.6359257879719666,2024-05-27
303,desktop,UK,trial,basics,4.078311751010593,0,2.3605986248051622,2024-03-16
304,desktop,UK,free,basics,14.639594243358315,0,6.010281114211134,2024-05-25
305,desktop,UK,trial,advanced,8.52710610486909,0,3.2276531191654185,2024-03-13
306,mobile,BR,free,intro,17.555529810226297,0,4.2050611377484755,2024-05-21
307,desktop,DE,free,intermediate,11.569656252505297,0,3.1682836256302696,2024-01-19
308,desktop,UK,free,intermediate,12.14388401122682,1,10.797321641382418,2024-05-14
309,mobile,DE,free,intermediate,8.020420782280333,0,3.894498296729989,2024-05-13
310,desktop,US,paid,intermediate,7.973583046563929,1,9.373256268287436,2024-05-09
311,desktop,DE,paid,advanced,13.28083873886232,1,14.685319903534843,2024-04-27
312,desktop,US,free,advanced,5.232862560362149,0,1.9299171280859282,2024-06-01
313,desktop,DE,free,basics,13.296132558989267,0,4.646680602357796,2024-02-27
314,desktop,US,free,basics,13.136112054241698,1,15.953895535429092,2024-01-23
315,desktop,BR,free,advanced,10.084258343926637,1,9.656755165398486,2024-05-28
316,desktop,IN,trial,intermediate,12.20270600889802,0,2.998840024994365,2024-01-14
317,mobile,US,trial,intro,12.386989730183693,0,6.253823413866407,2024-05-19
318,desktop,UK,trial,advanced,19.728394508663115,0,1.973302809832396,2024-01-13
319,desktop,DE,trial,intermediate,14.696686643067352,1,11.767838913962127,2024-05-15
320,desktop,BR,free,advanced,15.080738178237478,1,17.961746716885763,2024-01-07
321,mobile,DE,free,intermediate,9.442876241291952,0,2.368948771175621,2024-04-04
322,desktop,DE,free,intro,11.63346997815226,1,14.910268342420327,2024-04-13
323,mobile,BR,free,advanced,12.195961231568866,0,6.206408473108831,2024-03-10
324,mobile,UK,trial,basics,3.150900072224996,0,1.7425357567731676,2024-05-04
325,mobile,DE,free,advanced,6.71951347476626,0,1.8316522229083676,2024-04-02
326,desktop,UK,paid,intermediate,12.375574270480127,1,13.51074243480386,2024-04-14
327,mobile,BR,paid,advanced,9.070198261422211,0,2.9294692968541116,2024-03-26
328,desktop,BR,free,intermediate,12.967925756652747,0,1.9204893735571922,2024-03-03
329,mobile,US,paid,basics,6.99414342500153,1,5.992039690130843,2024-05-20
330,mobile,BR,free,advanced,11.27920686884638,0,2.552308388246022,2024-03-22
331,mobile,UK,free,basics,2.9500899066905344,0,1.3953958995666444,2024-03-06
332,desktop,DE,free,basics,2.0,0,1.0,2024-05-21
333,desktop,US,free,basics,10.671915721260484,0,5.075750687001322,2024-04-16
334,mobile,DE,paid,intermediate,16.83478506874423,1,21.165570127202482,2024-03-19
335,mobile,DE,free,basics,12.877445510159193,0,4.030034980113552,2024-02-01
336,mobile,IN,free,intro,11.772009180450958,0,4.037249915209861,2024-01-10
337,mobile,US,free,intermediate,11.668542243975532,0,1.7965956047566254,2024-01-22
338,mobile,DE,free,advanced,2.3536272793311284,0,1.0,2024-06-06
339,mobile,US,paid,advanced,2.9970232407607327,0,1.4126265443974093,2024-05-22
340,mobile,DE,free,basics,5.965805417668687,0,1.0,2024-02-07
341,desktop,DE,trial,advanced,13.65170889245851,0,5.614659784978083,2024-06-02
342,mobile,UK,trial,advanced,16.939232021524177,0,8.597809477604486,2024-05-22
343,mobile,UK,paid,intro,8.713726344720001,1,10.24465123428687,2024-03-17
344,desktop,US,free,basics,11.366191010363957,0,3.1915086160335053,2024-02-21
345,desktop,US,free,advanced,10.82010199301515,0,2.4045988326352417,2024-04-21
346,mobile,DE,paid,intro,7.360170255570306,0,1.419933663854553,2024-03-02
347,desktop,UK,free,basics,11.300584357720806,1,11.63008487747811,2024-01-10
