user_id,device,country,subscription_type,module,video_length,completed,time_spent,signup_date
37,desktop,BR,trial,intermediate,9.182644215967825,0,3.5709381576732513,2024-06-05
38,mobile,IN,free,intro,6.895464023967122,0,1.8204977389859052,2024-01-03
39,desktop,IN,free,basics,12.852224196380947,0,5.148411282256769,2024-02-12
40,desktop,BR,free,intro,13.13143537231008,0,4.281042957989177,2024-06-08
41,mobile,US,free,basics,6.248792989785241,0,3.3218184324280413,2024-03-04
42,mobile,UK,free,basics,7.6418208631625095,1,7.7235958667984335,2024-05-07
43,desktop,DE,trial,intermediate,6.342520877992512,0,2.620960961242781,2024-01-28
44,desktop,UK,free,basics,2.0,0,1.198381740557841,2024-01-22
45,desktop,BR,paid,basics,13.693588344480006,1,16.25751827245477,2024-02-22
46,mobile,BR,trial,basics,9.878293540832797,0,4.631249375463469,2024-02-20
47,desktop,DE,free,advanced,17.076433647726198,1,18.124578481192632,2024-03-03
48,desktop,BR,trial,basics,7.4616208427071555,0,4.36313498956072,2024-04-02
49,desktop,BR,trial,basics,8.515525013448638,1,8.188281771192743,2024-06-14
50,desktop,IN,paid,intro,4.609278994268245,0,2.196105133894058,2024-04-20
51,desktop,US,paid,intermediate,11.948096714801666,1,10.388269628389336,2024-06-19
52,mobile,DE,paid,intro,14.99783251607402,0,5.248274279600841,2024-04-30
53,mobile,IN,free,advanced,18.254013220743126,0,10.764498906717838,2024-02-14
54,desktop,BR,free,basics,5.4347009761446055,1,4.864247358477612,2024-05-09
55,mobile,IN,trial,intro,10.687758482087133,0,3.002979864511571,2024-05-01
56,mobile,BR,trial,intro,10.457546481413308,0,2.1910158397089146,2024-05-07
57,mobile,US,free,intermediate,6.172773765816066,0,3.3234652949819212,2024-03-05
58,desktop,IN,free,intermediate,8.011550614984152,0,2.604290339663762,2024-01-28
59,desktop,UK,free,advanced,12.33544002711167,0,6.61760731977988,2024-04-25
60,mobile,IN,trial,intermediate,14.17774464510486,1,15.531144761392188,2024-03-01
61,desktop,US,free,intermediate,11.798101505154326,0,3.579935452831756,2024-01-06
62,desktop,BR,free,advanced,7.006972989324248,1,6.594027794489152,2024-01-10
63,desktop,BR,trial,intro,11.654152024805553,0,2.3995685398108475,2024-01-21
64,mobile,US,trial,basics,13.537397179649549,1,15.095873886186654,2024-04-05
65,desktop,US,free,advanced,4.323040345676654,1,4.743791981621444,2024-04-21
66,mobile,UK,trial,intro,17.638082505507285,1,17.003007192179187,2024-05-10
67,desktop,UK,trial,intro,5.305989691390663,0,3.042864136269442,2024-03-19
68,mobile,IN,free,advanced,4.187141616386551,0,2.2292243882592833,2024-06-07
69,desktop,US,trial,basics,17.157481163674614,0,4.122102478719467,2024-04-07
70,desktop,US,free,intermediate,2.884159615822294,0,1.1518511537601357,2024-01-15
71,mobile,BR,trial,advanced,8.047772962505684,0,1.9792036851632824,2024-04-25
72,mobile,BR,free,advanced,16.65002201919917,1,19.540499142285014,2024-02-26
73,desktop,DE,free,advanced,10.906034302873131,1,10.575985157634982,2024-05-17
74,mobile,DE,free,intro,4.240367428904127,1,4.849869254149055,2024-06-05
75,mobile,BR,trial,advanced,12.817104454237159,1,11.202081621899822,2024-05-20
76,mobile,US,trial,basics,5.284438951901725,0,1.5459069551093718,2024-02-25
77,desktop,DE,paid,basics,12.782119861717835,1,11.842416700346698,2024-06-25
78,desktop,UK,trial,intro,10.484632927693626,0,4.432938455690975,2024-01-28
79,desktop,UK,trial,intermediate,17.249589178570574,0,6.032837589317896,2024-01-17
80,mobile,IN,trial,intro,10.11677655793893,1,10.524343132689692,2024-04-17
81,desktop,US,free,basics,11.573167891366563,0,3.037521725939275,2024-02-03
82,mobile,IN,free,advanced,8.050867677824607,0,3.893093433258712,2024-05-01
83,mobile,DE,paid,intro,5.376802170395857,1,5.227980531033324,2024-02-11
84,mobile,BR,free,advanced,13.601482299946852,1,13.543046659678854,2024-01-20
85,desktop,IN,trial,basics,6.542002558933215,1,5.958429732877768,2024-06-02
86,desktop,BR,trial,intro,10.790125711098169,1,8.644253824630946,2024-05-26
87,desktop,DE,trial,intro,9.891515950985198,1,8.697138607534402,2024-05-23
88,desktop,DE,free,advanced,12.151608322335873,0,6.968084522992234,2024-01-29
89,desktop,UK,trial,intermediate,4.040281880746426,1,3.3771218886278596,2024-06-17
90,mobile,UK,free,intermediate,9.470082756245645,0,3.9456418526009704,2024-03-12
91,mobile,DE,free,basics,9.541216407122292,0,5.217516088084928,2024-02-16
92,desktop,DE,free,intermediate,10.38848244998102,0,5.644592857823602,2024-04-05
93,mobile,BR,free,intro,18.30441676479317,1,14.676187153468126,2024-01-10
94,desktop,UK,free,basics,12.99810749546334,0,5.3566246056337,2024-06-23
95,desktop,DE,free,intro,2.0,0,1.1659396584956232,2024-03-13
96,mobile,DE,trial,basics,10.575058396186147,1,12.119718286097786,2024-03-30
97,desktop,DE,free,intermediate,15.02075958252631,0,6.070491998642845,2024-02-29
98,mobile,US,free,intermediate,6.843687656628875,1,7.856397820608627,2024-03-01
99,desktop,IN,free,intro,11.334447110673532,1,10.591898118854665,2024-04-14
100,mobile,US,paid,basics,16.460418464998668,1,14.715654927775748,2024-03-13
101,desktop,BR,free,advanced,8.006890863859235,0,2.335312642315545,2024-02-22
102,desktop,DE,trial,intermediate,12.693293187623631,0,5.697572386383352,2024-06-18
103,mobile,UK,free,basics,11.342915919936752,0,4.111287689415183,2024-05-08
104,mobile,UK,trial,advanced,10.662553481064817,0,3.6668500238389763,2024-02-16
105,desktop,BR,free,intro,7.9806045854405765,0,3.1407913651687047,2024-06-24
106,desktop,DE,free,intermediate,9.14506101167034,0,3.9344791315782395,2024-03-17
107,mobile,US,free,basics,17.94092468189742,1,19.888169891670476,2024-04-07
108,desktop,IN,paid,intermediate,10.915710068368902,1,9.933473074765589,2024-02-01
109,mobile,DE,free,basics,7.06127048108076,1,5.93828243841123,2024-04-28
110,mobile,DE,free,advanced,8.438633728065053,1,9.416930056468873,2024-03-21
111,desktop,US,trial,advanced,10.813678171597184,1,10.59792235874229,2024-03-31
112,desktop,UK,free,basics,13.047539081769076,0,2.7561590063426245,2024-03-14
113,desktop,IN,paid,advanced,7.387371670365438,1,6.407784863458687,2024-03-28
114,mobile,IN,trial,intermediate,15.018098605851609,0,3.11691791470391,2024-05-28
115,desktop,UK,free,advanced,5.9620964092006465,0,1.5559897368576017,2024-02-20
116,desktop,US,free,intermediate,5.602488573995307,0,1.870830188794275,2024-01-04
117,mobile,IN,trial,basics,10.474049128462921,0,5.969199709717766,2024-02-05
118,desktop,IN,free,intermediate,14.327988096895638,0,4.824351391243205,2024-03-01
119,desktop,BR,trial,advanced,16.182169888813597,0,7.453581300137665,2024-02-26
120,mobile,DE,paid,advanced,3.052031381075917,1,3.147465056077707,2024-03-23
121,mobile,US,free,intermediate,6.578493513697896,0,2.609834368823147,2024-06-17
122,mobile,US,free,intermediate,8.878861324461825,0,4.408155115544657,2024-02-07
123,mobile,UK,free,intro,12.370527457747437,0,2.979877703025107,2024-05-02
124,desktop,IN,free,basics,13.224044639315565,0,7.775970672593748,2024-01-27
125,desktop,UK,paid,intermediate,15.967148330125125,0,6.561889206686773,2024-06-24
126,mobile,DE,free,intro,13.16091905405671,0,5.638580859011571,2024-05-12
127,desktop,DE,free,intermediate,13.75830305573349,0,6.005398446862564,2024-01-17
128,desktop,BR,free,intermediate,8.51953038767116,0,2.611264630015477,2024-02-15
129,desktop,UK,free,intermediate,9.421030472370274,0,5.47876492279706,2024-03-05
130,mobile,DE,free,intro,9.234126449002314,0,4.789830722044702,2024-06-09
131,mobile,BR,paid,intro,8.012656433579657,0,4.202904086183795,2024-06-22
132,mobile,DE,free,intro,8.527080730755689,0,2.4539232310581918,2024-01-18
133,desktop,US,free,advanced,14.069321063071976,0,4.114412963123226,2024-06-12
134,desktop,US,free,advanced,9.525094198842353,1,8.974489240250612,2024-06-06
135,desktop,BR,free,intermediate,7.665163015298471,0,2.821651002290552,2024-04-19
136,mobile,UK,free,advanced,11.407420097863916,0,5.66324368075082,2024-02-09
137,mobile,US,free,advanced,14.28369159495832,0,3.80649264828417,2024-04-07
138,mobile,UK,paid,intermediate,17.92585210607482,0,6.508874139478279,2024-06-25
139,mobile,BR,free,basics,10.391247223863877,0,2.4305873657985972,2024-01-14
140,desktop,IN,free,advanced,4.701229871945494,0,2.5364905461873883,2024-04-21
141,mobile,US,trial,intro,15.852690097417224,0,6.992439605126258,2024-01-10
142,mobile,BR,free,intermediate,3.512302764633165,0,1.2453152294195384,2024-03-03
143,mobile,IN,paid,intro,2.0,1,1.6196735063157912,2024-06-27
144,mobile,UK,free,basics,17.03819501259406,0,10.056822189502991,2024-05-24
145,desktop,US,trial,basics,7.529488607433196,0,3.704643274310919,2024-01-07
146,mobile,BR,paid,intro,13.785284237289796,1,15.382053545648192,2024-04-18
147,desktop,US,free,basics,7.61940865192296,0,3.0628499115396104,2024-01-26
148,mobile,UK,trial,intermediate,3.1852821419345254,0,1.8232707404935067,2024-02-16
149,mobile,IN,free,intermediate,10.834238977221208,0,5.213420367940165,2024-06-24
150,mobile,DE,paid,intermediate,4.136083248026536,0,1.0778401785244176,2024-01-10
151,mobile,UK,free,advanced,15.190649961812333,1,15.95054688556007,2024-05-24
152,mobile,DE,free,advanced,7.8138674625831825,0,3.7687227529317,2024-01-17
153,mobile,DE,trial,intro,7.349407394766176,1,6.126769795471837,2024-01-28
154,desktop,DE,free,intermediate,4.082605160433221,1,3.5708513681371494,2024-02-02
155,mobile,UK,trial,intro,10.055157034171591,1,9.599180461787205,2024-03-01
156,mobile,IN,free,basics,13.106897927268527,1,12.74457845535687,2024-03-23
157,desktop,UK,free,intermediate,8.877579935668527,0,4.627082447100504,2024-05-30
158,mobile,DE,free,intro,9.470962611124065,0,3.1694470690427625,2024-01-27
159,mobile,BR,paid,intermediate,8.866894803990489,1,9.502376606195272,2024-03-27
160,mobile,UK,paid,intermediate,10.079262282865,1,11.218719082709528,2024-01-31
161,desktop,IN,paid,basics,7.193380065628916,1,8.615475948137332,2024-04-27
162,mobile,US,free,intermediate,11.504824716731305,0,3.6759415615720905,2024-02-10
163,mobile,UK,free,advanced,4.238515008437587,0,1.3927832972224359,2024-06-25
164,desktop,BR,trial,intro,10.900296289832502,1,10.108778742912783,2024-02-23
165,desktop,BR,trial,advanced,13.652526903639554,1,12.112721699642218,2024-03-30
166,desktop,IN,paid,advanced,6.293350288977463,1,5.596329767196711,2024-05-16
167,desktop,US,paid,intermediate,6.78510974192263,0,2.943647517655297,2024-05-20
168,mobile,UK,free,advanced,12.321529532866382,0,6.919359509372008,2024-04-13
169,desktop,IN,free,advanced,7.937111381885881,0,2.423737475878438,2024-05-29
170,mobile,BR,paid,basics,10.16243006870922,0,4.277106194009615,2024-03-27
171,desktop,BR,trial,intermediate,15.553606224783334,1,12.75442616370371,2024-05-22
172,desktop,DE,free,intro,5.3606202341288185,0,2.247167947594753,2024-02-18
173,desktop,BR,free,basics,3.383310086758999,0,1.0,2024-02-16
174,mobile,UK,paid,basics,2.0,0,1.0673239392079599,2024-03-11
175,desktop,US,free,basics,8.35078464137816,1,9.264433237145504,2024-03-14
176,mobile,US,free,intermediate,4.745243338832024,0,1.9687941045267114,2024-01-28
177,mobile,BR,paid,intro,6.682167783116581,0,3.7247014097475764,2024-03-27
178,desktop,BR,free,intermediate,7.316474814790146,0,2.892636429133822,2024-01-03
179,mobile,US,free,intermediate,14.20663635957257,0,3.5735799629050273,2024-02-13
180,desktop,US,free,intro,11.419506019519714,1,10.2068974709005,2024-05-23
181,desktop,DE,trial,intro,10.700864458409855,0,4.500065184656098,2024-02-01
182,desktop,BR,free,basics,16.184594975887784,1,19.244917562799085,2024-01-16
183,mobile,US,paid,basics,12.669419691252191,1,14.079874468068406,2024-01-02
184,desktop,DE,paid,intermediate,7.8070324622146785,0,3.9377226587696756,2024-01-30
185,mobile,UK,trial,intermediate,5.937669514086464,1,5.888676289406638,2024-05-05
186,desktop,DE,free,advanced,8.703241187279904,1,7.074989611160266,2024-06-17
187,mobile,DE,free,intro,14.462221177047828,1,16.372776395955054,2024-03-02
188,desktop,UK,trial,advanced,13.164223784513302,0,7.143973599835151,2024-03-12
189,desktop,BR,trial,intro,8.284010663422816,0,4.278463394689688,2024-02-10
190,mobile,US,trial,advanced,7.734602076759721,0,3.3380240239075034,2024-03-07
191,desktop,UK,free,basics,8.165926856305852,1,8.149031737823918,2024-03-13
192,mobile,BR,paid,intermediate,8.866438709926939,0,1.9617426808743912,2024-02-08
193,desktop,BR,free,intro,11.549730299824361,0,2.9758679676205886,2024-01-18
194,desktop,IN,trial,basics,11.994386027462653,0,3.514569628178975,2024-03-15
195,mobile,IN,free,intro,16.199881038740937,1,17.434366378860013,2024-03-23
196,desktop,UK,free,basics,15.12055003023604,1,12.843756507200775,2024-05-14
197,desktop,UK,trial,intermediate,12.029030204592946,0,3.886010185515099,2024-05-29
198,desktop,BR,free,advanced,6.911838326909732,0,3.840297689495718,2024-03-23
199,mobile,BR,paid,advanced,6.467042257966063,1,5.864962015587765,2024-05-28
200,desktop,DE,trial,advanced,4.053381170710516,0,1.981215569964168,2024-01-08
201,mobile,DE,free,advanced,10.46176588737046,0,6.1377608128533705,2024-04-22
202,desktop,IN,trial,basics,7.474735954911516,0,3.7628782216514427,2024-05-07
203,mobile,IN,trial,basics,11.390260123998205,1,11.292296799488346,2024-06-13
204,mobile,US,trial,basics,6.007906206102348,1,5.972844837508232,2024-01-26
205,desktop,DE,trial,intro,8.068532501560219,1,7.284124671989396,2024-01-26
206,mobile,US,free,intermediate,13.345249168202592,0,4.108861110648908,2024-02-20
207,mobile,UK,trial,basics,10.957233877554323,1,11.804865663691677,2024-05-14
208,mobile,BR,free,advanced,9.756472906909119,0,4.139203462283389,2024-02-15
209,mobile,BR,trial,advanced,10.077984097095007,1,10.426516469514572,2024-04-04
210,mobile,BR,paid,advanced,15.123188041380617,0,7.25297555585984,2024-05-28
211,desktop,UK,free,intermediate,7.940097421179934,0,2.477242223858971,2024-05-31
212,mobile,UK,trial,advanced,2.0,0,1.0,2024-02-01
213,mobile,DE,paid,intro,7.517216798918473,1,7.363566275274419,2024-06-13
214,mobile,BR,free,intermediate,13.978767707567322,0,4.36527716918996,2024-02-23
215,desktop,DE,free,basics,14.194458290196664,1,13.569147053902995,2024-01-04
216,desktop,DE,free,advanced,8.204772254001089,1,8.102076545249481,2024-01-04
217,desktop,UK,free,basics,11.031906466390476,1,10.548123229001797,2024-02-27
218,desktop,IN,free,intro,10.227003980153176,0,3.508087580830872,2024-06-26
219,mobile,UK,trial,basics,16.39309621822495,1,14.972858411413116,2024-04-13
220,desktop,BR,trial,basics,12.386592561864425,1,13.139993501402081,2024-02-27
221,desktop,IN,paid,basics,8.685888213472353,1,7.3267736621040225,2024-01-18
222,mobile,BR,free,basics,7.939067586091135,1,9.064833064108267,2024-04-13
223,mobile,IN,trial,advanced,11.414614007640875,0,5.909873360136277,2024-03-07
224,mobile,DE,free,intro,15.659623041835292,1,14.198883675991583,2024-04-02
225,mobile,BR,trial,basics,6.7396466665654895,0,2.0306750346709395,2024-01-14
226,desktop,DE,free,basics,2.0,1,1.8076095883582977,2024-04-04
227,desktop,IN,free,intermediate,8.093474860676277,1,9.269299987118089,2024-06-17
228,mobile,BR,free,advanced,6.192227148340778,0,2.771694956826971,2024-06-14
229,mobile,BR,free,basics,10.693675904101978,1,11.903026771630167,2024-05-26
230,mobile,DE,paid,intermediate,5.11306015195185,1,4.651116317606127,2024-03-31
231,desktop,DE,free,intro,14.608784020853669,0,4.131487962242063,2024-02-24
232,desktop,UK,free,intermediate,7.933735405344424,0,4.221059844247701,2024-04-10
233,mobile,UK,free,intro,17.805876136519046,1,16.609614873635866,2024-05-25
234,mobile,US,paid,intro,8.693976204264269,0,3.355319541045476,2024-04-08
235,desktop,IN,free,intermediate,8.328684288796305,0,4.7426214957657296,2024-05-02
236,desktop,BR,free,basics,3.07229677379254,0,1.1865270994314772,2024-03-05
237,desktop,DE,free,intermediate,13.063827071853236,1,12.234991171808888,2024-06-15
238,mobile,BR,free,intro,11.382880439672817,0,5.10529919442645,2024-05-02
239,desktop,BR,paid,advanced,13.077288262844954,0,5.167938431069581,2024-03-22
240,mobile,UK,trial,intro,8.75781178498934,1,8.860632620115302,2024-03-12
241,desktop,BR,trial,advanced,6.434170427037444,1,6.368945095968801,2024-05-20
242,desktop,UK,free,advanced,14.01714519832586,1,14.17425440122292,2024-04-25
243,mobile,IN,free,intermediate,7.283963580682193,0,3.826338544059644,2024-06-25
244,mobile,BR,paid,basics,14.061547941065305,0,7.084521820268242,2024-01-25
245,mobile,BR,paid,intermediate,10.012651536045414,0,2.6480988911279546,2024-03-19
246,desktop,UK,paid,advanced,9.832564324682588,1,8.754248029051261,2024-05-14
247,desktop,IN,free,advanced,18.238271880586794,1,19.57670365503614,2024-05-19
248,desktop,UK,free,intermediate,15.562295800528043,1,13.073234113835811,2024-02-20
249,desktop,IN,free,intro,2.769244100316011,0,1.506038196852384,2024-06-04
250,mobile,DE,paid,basics,8.545879832480697,1,9.737816558366887,2024-05-06
251,desktop,IN,free,basics,17.84968895137618,0,6.540473159519879,2024-02-21
252,mobile,US,trial,intermediate,16.395808855707724,0,6.340030081774903,2024-01-13
253,desktop,IN,paid,intro,7.881919254500698,0,4.5116546351094495,2024-06-27
254,desktop,BR,free,advanced,3.1479622314776687,0,1.765297022174774,2024-03-10
255,desktop,US,trial,intermediate,2.0,1,2.1262890568172903,2024-03-22
256,desktop,IN,trial,intro,8.68287119783128,0,4.820011524740735,2024-06-21
257,desktop,US,free,intermediate,14.277132812874072,1,14.958436068400566,2024-04-22
258,desktop,UK,free,advanced,4.772932550302778,0,2.06752133201666,2024-02-21
259,desktop,DE,free,basics,10.362655293630676,0,2.3085729226742107,2024-06-13
260,mobile,DE,trial,advanced,15.788856201505784,0,7.3003964541109205,2024-04-04
261,desktop,US,trial,advanced,5.689199215964728,0,2.9162608218057793,2024-05-21
262,desktop,DE,trial,basics,8.192982795653075,0,4.4767337620009355,2024-02-03
263,desktop,UK,trial,basics,5.821700818623659,0,3.036167707108149,2024-02-07
264,mobile,DE,free,basics,10.938208472945856,0,2.6097494118001356,2024-05-05
265,mobile,BR,free,advanced,15.07092565479103,0,3.715156385307797,2024-05-18
266,desktop,US,trial,basics,9.732168046327832,0,3.678034302417324,2024-05-07
267,mobile,DE,paid,advanced,8.580980036387121,1,8.330430596115685,2024-04-18
268,mobile,DE,trial,advanced,7.298212786374415,0,2.4665819285698314,2024-06-04
269,desktop,US,free,advanced,5.954387048322928,1,7.083625297348589,2024-03-25
270,desktop,US,trial,basics,11.477740448245335,0,5.296308801616778,2024-02-17
271,desktop,DE,free,advanced,12.263227850000638,1,10.009232113412668,2024-02-05
272,desktop,UK,trial,advanced,6.625020569187345,1,7.179339973073685,2024-04-20
273,mobile,DE,free,advanced,12.723870149406519,0,7.218724502566989,2024-04-03
274,mobile,IN,paid,basics,6.442629876810718,0,3.4439134962554494,2024-05-31
275,mobile,UK,trial,intermediate,7.634297544410366,0,2.6944211802249742,2024-01-04
276,mobile,BR,free,advanced,15.617067753637919,1,18.390621825673716,2024-06-28
277,desktop,US,free,advanced,14.056626999415869,1,13.717126897818753,2024-06-24
278,desktop,US,free,intro,18.52729692153754,0,6.994138159348561,2024-04-07
279,mobile,BR,trial,advanced,6.147269251339315,0,2.8831414266639483,2024-03-18
280,desktop,UK,trial,basics,17.486486574687333,1,15.031844823208402,2024-04-04
281,desktop,BR,free,intro,3.0706391479117423,0,1.5549737378992623,2024-05-03
282,desktop,US,paid,intermediate,15.895040000781542,1,15.621442966431486,2024-01-02
283,desktop,UK,free,basics,17.48067702470386,0,10.278287913306617,2024-02-12
284,desktop,BR,free,basics,10.474055764691467,1,8.776362781832752,2024-02-20
285,mobile,UK,paid,basics,10.619121874750748,1,9.448924292662953,2024-03-26
286,desktop,US,free,intermediate,6.183056664133478,0,1.3262756646528233,2024-01-22
287,desktop,UK,trial,basics,9.194614885489209,1,7.755079301722927,2024-04-27
288,mobile,BR,free,intermediate,14.93852724242815,0,7.657758129274192,2024-06-18
289,mobile,US,free,advanced,16.379907670068615,0,9.767957904101706,2024-03-01
290,mobile,IN,paid,basics,8.214328462694537,1,8.921878333599224,2024-03-26
291,desktop,UK,free,intermediate,3.7266763847961792,0,1.3652260867703963,2024-01-07
292,mobile,DE,paid,basics,7.143330628208278,1,7.077248810519431,2024-03-15
293,desktop,BR,free,intro,9.559212745313921,1,9.355748488454955,2024-03-28
294,mobile,BR,paid,intro,12.53373599476075,0,5.502495628980685,2024-04-21
295,mobile,IN,trial,basics,9.587798931712575,0,3.3825926944778506,2024-03-28
296,desktop,US,trial,advanced,18.120386335864232,1,16.532404992063153,2024-01-25
297,mobile,IN,paid,intro,4.392831933324976,0,1.601308679564407,2024-03-26
298,desktop,US,trial,advanced,5.475919009425294,0,1.8270371576306639,2024-05-17
299,desktop,US,free,intro,4.5021161726679555,1,4.2215250255838175,2024-06-08
300,mobile,UK,free,advanced,13.904843385363977,0,4.934284672972729,2024-01-31
301,mobile,US,trial,intermediate,5.052037221912998,0,2.544470612779608,2024-05-29
302,desktop,IN,free,intermediate,11.329367239130345,0,4.5546107029979055,2024-03-24
303,mobile,IN,paid,intro,13.674872425534524,0,3.272156576520243,2024-01-28
304,mobile,US,free,advanced,18.226677613711765,1,20.46623172204446,2024-06-07
305,mobile,UK,free,basics,5.929123758806813,1,5.479335579462731,2024-04-01
306,desktop,US,trial,intro,13.269855575646877,0,3.88151167294771,2024-06-13
307,mobile,DE,free,intermediate,3.2605708294242843,0,1.0,2024-04-05
308,desktop,US,free,intro,10.389518193570558,0,4.198538173662301,2024-06-03
309,mobile,DE,free,intermediate,4.94924642656758,0,1.8808287887728306,2024-05-19
310,mobile,IN,trial,advanced,10.348897283604213,1,9.929734771770077,2024-05-10
311,desktop,US,paid,basics,8.21648317345409,0,4.628826026679308,2024-06-01
312,desktop,UK,trial,intro,11.217270983158281,0,4.050770667527609,2024-04-05
313,desktop,UK,trial,intermediate,8.270040661558031,0,2.6273926576975923,2024-02-27
314,mobile,DE,paid,intro,7.855729971479308,0,3.6313141147060004,2024-05-27
315,mobile,DE,trial,basics,7.310905860407766,0,2.414906795387609,2024-05-18
316,mobile,US,free,basics,8.650006345927599,1,9.132612428236142,2024-06-25
317,desktop,BR,free,basics,10.377255461724014,1,11.20790313525034,2024-06-07
318,desktop,BR,free,advanced,9.388008827500384,0,4.225805655130368,2024-02-08
319,desktop,US,free,intro,9.320759539330131,0,2.919704987524065,2024-01-29
320,desktop,US,free,basics,9.473939088580567,0,5.33827105363001,2024-04-11
321,mobile,UK,paid,intro,4.826975943704509,0,2.760631154496865,2024-01-15
322,desktop,IN,free,advanced,5.929975028080154,0,2.226158252587942,2024-02-06
323,desktop,BR,free,advanced,10.765654429518863,0,4.112888524081376,2024-04-21
324,desktop,UK,free,intermediate,8.126823369793316,0,4.132928743344939,2024-02-02
325,mobile,DE,trial,basics,3.88547823011291,0,1.792935010972764,2024-03-23
326,mobile,IN,paid,advanced,4.684489737764473,1,5.4567235666621725,2024-01-01
327,mobile,US,paid,advanced,16.80039235510053,0,4.451309231678902,2024-02-28
328,mobile,BR,free,advanced,10.005056263281645,0,3.7882094146485255,2024-06-28
329,mobile,BR,free,basics,12.863561254194423,0,5.19915603294522,2024-05-09
330,desktop,UK,trial,intro,13.151746161730225,1,11.852859739732637,2024-01-20
331,mobile,UK,free,intro,13.702726548802245,0,6.175469634802694,2024-04-05
332,mobile,BR,free,intro,10.62200835827724,0,3.5974080340549492,2024-04-01
333,mobile,IN,trial,advanced,10.901532344585107,1,11.500904821066795,2024-01-31
334,mobile,DE,free,intermediate,7.5785184204901626,0,2.975049374265647,2024-05-11
335,desktop,DE,trial,basics,14.988353289720994,0,5.033006684143668,2024-05-14
336,desktop,BR,trial,intro,4.23742193142017,0,2.521818026526066,2024-04-21
337,mobile,UK,free,advanced,5.094131248206649,1,4.4973117376597465,2024-06-23
338,mobile,BR,free,basics,4.869563552820048,1,4.088388630560531,2024-05-01
339,desktop,BR,paid,intermediate,7.391462453062116,0,1.490787224864064,2024-06-03
340,desktop,BR,trial,advanced,8.902760660174538,0,3.0871885154236627,2024-04-13
341,mobile,UK,paid,intermediate,9.833848057890325,0,4.344380412644564,2024-04-03
342,mobile,UK,free,basics,10.253554103917121,0,3.763433051511736,2024-04-18
343,mobile,DE,paid,intermediate,7.78148731727512,1,7.256786417748498,2024-01-24
344,desktop,BR,free,advanced,15.9360168929385,1,13.665159115463176,2024-02-06
345,mobile,IN,free,basics,2.0,0,1.0,2024-05-13
346,mobile,US,free,advanced,5.7186194164035715,0,1.6025120905757801,2024-05-10
